,raceId,year,round,circuitId,name_x,date,time,quali_date,sprint_date,unix_timestamp,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,statusId,driverRef,code,name_y
126,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25193,844,6,16,9,8,8,8,1,leclerc,LEC,Ferrari
127,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25210,844,6,16,5,5,5,5,11,leclerc,LEC,Ferrari
128,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25229,844,6,16,5,4,4,4,1,leclerc,LEC,Ferrari
129,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25260,844,6,16,19,15,15,15,11,leclerc,LEC,Ferrari
130,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25269,844,6,16,3,4,4,4,1,leclerc,LEC,Ferrari
131,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25289,844,6,16,4,4,4,4,1,leclerc,LEC,Ferrari
132,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25310,844,6,16,8,5,5,5,1,leclerc,LEC,Ferrari
133,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25330,844,6,16,6,5,5,5,1,leclerc,LEC,Ferrari
134,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25353,844,6,16,13,8,8,8,1,leclerc,LEC,Ferrari
135,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25372,844,6,16,4,7,7,7,1,leclerc,LEC,Ferrari
136,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25395,844,6,16,7,10,10,10,1,leclerc,LEC,Ferrari
137,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25406,844,6,16,1,1,1,1,1,leclerc,LEC,Ferrari
138,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25427,844,6,16,2,2,2,2,1,leclerc,LEC,Ferrari
139,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25446,844,6,16,1,1,1,1,1,leclerc,LEC,Ferrari
140,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25471,844,6,16,2,6,6,6,1,leclerc,LEC,Ferrari
141,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25487,844,6,16,1,2,2,2,1,leclerc,LEC,Ferrari
142,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25525,844,6,16,1,\N,R,20,101,leclerc,LEC,Ferrari
143,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25529,844,6,16,1,4,4,4,1,leclerc,LEC,Ferrari
144,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25564,844,6,16,1,\N,R,19,131,leclerc,LEC,Ferrari
145,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25570,844,6,16,19,5,5,5,1,leclerc,LEC,Ferrari
146,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25589,844,6,16,3,4,4,4,1,leclerc,LEC,Ferrari
147,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25606,844,6,16,2,1,1,1,1,leclerc,LEC,Ferrari
148,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25644,844,6,16,1,\N,R,19,3,leclerc,LEC,Ferrari
149,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25651,844,6,16,3,6,6,6,1,leclerc,LEC,Ferrari
150,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25170,842,213,10,5,5,5,5,1,gasly,GAS,AlphaTauri
151,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25191,842,213,10,6,6,6,6,1,gasly,GAS,AlphaTauri
152,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25209,842,213,10,4,4,4,4,11,gasly,GAS,AlphaTauri
153,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25244,842,213,10,0,\N,R,19,22,gasly,GAS,AlphaTauri
154,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25258,842,213,10,11,13,13,13,11,gasly,GAS,AlphaTauri
155,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25271,842,213,10,4,6,6,6,1,gasly,GAS,AlphaTauri
156,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25305,842,213,10,8,\N,R,20,22,gasly,GAS,AlphaTauri
157,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25309,842,213,10,5,4,4,4,1,gasly,GAS,AlphaTauri
158,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25332,842,213,10,7,7,7,7,11,gasly,GAS,AlphaTauri
159,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25356,842,213,10,2,11,11,11,11,gasly,GAS,AlphaTauri
160,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25371,842,213,10,6,6,6,6,1,gasly,GAS,AlphaTauri
161,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25390,842,213,10,12,5,5,5,1,gasly,GAS,AlphaTauri
162,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25425,842,213,10,10,\N,R,20,131,gasly,GAS,AlphaTauri
163,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25433,842,213,10,9,8,8,8,1,gasly,GAS,AlphaTauri
164,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25454,842,213,10,11,9,9,9,1,gasly,GAS,AlphaTauri
165,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25477,842,213,10,17,12,12,12,11,gasly,GAS,AlphaTauri
166,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25503,842,213,10,7,\N,R,18,22,gasly,GAS,AlphaTauri
167,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25518,842,213,10,14,13,13,13,11,gasly,GAS,AlphaTauri
168,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25536,842,213,10,17,11,11,11,1,gasly,GAS,AlphaTauri
169,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25550,842,213,10,6,5,5,5,1,gasly,GAS,AlphaTauri
170,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25579,842,213,10,15,14,14,14,1,gasly,GAS,AlphaTauri
171,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25601,842,213,10,11,\N,R,16,130,gasly,GAS,AlphaTauri
172,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25620,842,213,10,14,15,15,15,11,gasly,GAS,AlphaTauri
173,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25637,842,213,10,14,12,12,12,1,gasly,GAS,AlphaTauri
174,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25657,842,213,10,0,12,12,12,11,gasly,GAS,AlphaTauri
175,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25171,852,213,22,16,6,6,6,1,tsunoda,TSU,AlphaTauri
176,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25200,852,213,22,16,15,15,15,1,tsunoda,TSU,AlphaTauri
177,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25224,852,213,22,14,\N,R,19,131,tsunoda,TSU,AlphaTauri
178,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25245,852,213,22,0,\N,W,20,23,tsunoda,TSU,AlphaTauri
179,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25262,852,213,22,12,17,17,17,11,tsunoda,TSU,AlphaTauri
180,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25279,852,213,22,9,14,14,14,11,tsunoda,TSU,AlphaTauri
181,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25294,852,213,22,10,9,9,9,11,tsunoda,TSU,AlphaTauri
182,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25325,852,213,22,17,\N,R,20,4,tsunoda,TSU,AlphaTauri
183,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25340,852,213,22,15,15,15,15,11,tsunoda,TSU,AlphaTauri
184,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25358,852,213,22,8,13,13,13,11,tsunoda,TSU,AlphaTauri
185,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25379,852,213,22,8,14,14,14,11,tsunoda,TSU,AlphaTauri
186,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25389,852,213,22,8,4,4,4,1,tsunoda,TSU,AlphaTauri
187,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25413,852,213,22,16,8,8,8,1,tsunoda,TSU,AlphaTauri
188,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25444,852,213,22,19,\N,R,19,131,tsunoda,TSU,AlphaTauri
189,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25460,852,213,22,13,15,15,15,11,tsunoda,TSU,AlphaTauri
190,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25472,852,213,22,12,7,7,7,1,tsunoda,TSU,AlphaTauri
191,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25497,852,213,22,9,12,12,12,1,tsunoda,TSU,AlphaTauri
192,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25515,852,213,22,13,10,10,10,11,tsunoda,TSU,AlphaTauri
193,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25542,852,213,22,11,17,17,17,11,tsunoda,TSU,AlphaTauri
194,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25558,852,213,22,8,13,13,13,11,tsunoda,TSU,AlphaTauri
195,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25583,852,213,22,20,\N,R,18,3,tsunoda,TSU,AlphaTauri
196,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25599,852,213,22,13,14,14,14,1,tsunoda,TSU,AlphaTauri
197,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25621,852,213,22,16,16,16,16,11,tsunoda,TSU,AlphaTauri
198,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25645,852,213,22,8,\N,R,20,140,tsunoda,TSU,AlphaTauri
199,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25664,852,213,22,16,19,19,19,12,tsunoda,TSU,AlphaTauri
200,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25172,849,3,6,18,7,7,7,1,latifi,LAT,Williams
201,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25194,849,3,6,10,9,9,9,1,latifi,LAT,Williams
202,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25221,849,3,6,0,16,16,16,12,latifi,LAT,Williams
203,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25236,849,3,6,13,11,11,11,1,latifi,LAT,Williams
204,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25264,849,3,6,18,19,19,19,3,latifi,LAT,Williams
205,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25282,849,3,6,15,17,17,17,11,latifi,LAT,Williams
206,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25300,849,3,6,14,15,15,15,11,latifi,LAT,Williams
207,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25322,849,3,6,13,17,17,17,12,latifi,LAT,Williams
208,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25341,849,3,6,16,16,16,16,11,latifi,LAT,Williams
209,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25364,849,3,6,17,\N,R,19,29,latifi,LAT,Williams
210,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25377,849,3,6,16,12,12,12,1,latifi,LAT,Williams
211,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25401,849,3,6,16,\N,R,16,3,latifi,LAT,Williams
212,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25421,849,3,6,20,16,16,16,1,latifi,LAT,Williams
213,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25443,849,3,6,18,\N,R,18,3,latifi,LAT,Williams
214,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25461,849,3,6,18,16,16,16,11,latifi,LAT,Williams
215,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25481,849,3,6,19,16,16,16,11,latifi,LAT,Williams
216,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25499,849,3,6,19,14,14,14,1,latifi,LAT,Williams
217,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25521,849,3,6,19,16,16,16,12,latifi,LAT,Williams
218,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25540,849,3,6,19,15,15,15,11,latifi,LAT,Williams
219,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25560,849,3,6,18,15,15,15,11,latifi,LAT,Williams
220,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25581,849,3,6,18,16,16,16,1,latifi,LAT,Williams
221,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25597,849,3,6,10,12,12,12,1,latifi,LAT,Williams
222,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25624,849,3,6,17,\N,R,19,140,latifi,LAT,Williams
223,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25642,849,3,6,18,\N,R,17,130,latifi,LAT,Williams
224,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25663,849,3,6,19,18,18,18,11,latifi,LAT,Williams
225,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25173,847,3,63,17,8,8,8,1,russell,RUS,Williams
226,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25187,847,3,63,2,2,2,2,1,russell,RUS,Williams
227,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25222,847,3,63,11,17,17,17,6,russell,RUS,Williams
228,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25234,847,3,63,14,9,9,9,1,russell,RUS,Williams
229,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25255,847,3,63,3,10,10,10,1,russell,RUS,Williams
230,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25280,847,3,63,13,15,15,15,11,russell,RUS,Williams
231,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25299,847,3,63,20,14,14,14,11,russell,RUS,Williams
232,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25321,847,3,63,16,16,16,16,12,russell,RUS,Williams
233,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25338,847,3,63,17,13,13,13,11,russell,RUS,Williams
234,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25362,847,3,63,15,17,17,17,12,russell,RUS,Williams
235,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25384,847,3,63,14,\N,R,19,4,russell,RUS,Williams
236,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25403,847,3,63,17,\N,R,18,6,russell,RUS,Williams
237,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25418,848,3,23,14,13,13,13,1,albon,ALB,Williams
238,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25439,848,3,23,16,14,14,14,130,albon,ALB,Williams
239,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25455,848,3,23,20,10,10,10,1,albon,ALB,Williams
240,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25476,848,3,23,18,11,11,11,11,albon,ALB,Williams
241,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25494,848,3,23,18,9,9,9,1,albon,ALB,Williams
242,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25523,848,3,23,18,18,18,18,12,albon,ALB,Williams
243,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25543,848,3,23,16,\N,R,18,26,albon,ALB,Williams
244,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25557,848,3,23,17,12,12,12,11,albon,ALB,Williams
245,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25578,848,3,23,12,13,13,13,1,albon,ALB,Williams
246,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25605,848,3,23,16,\N,R,20,4,albon,ALB,Williams
247,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25617,848,3,23,15,12,12,12,11,albon,ALB,Williams
248,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25638,848,3,23,13,13,13,13,1,albon,ALB,Williams
249,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25662,848,3,23,17,17,17,17,11,albon,ALB,Williams
250,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25174,830,9,33,3,9,9,9,1,max_verstappen,VER,Red Bull
251,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25186,830,9,33,1,1,1,1,1,max_verstappen,VER,Red Bull
